# Data source: https://coronadatascraper.com/timeseries-byLocation.json
# Data provenance: Coronadatascraper.com
# License: Scraped from many sources, no clear license
location	time	cases	deaths	hospitalized	ICU	recovered
GBR-England-Doncaster	2020-3-24	13				
GBR-England-Dorset	2020-3-16	2				
GBR-England-Dorset	2020-3-17	2				
GBR-England-Dorset	2020-3-18	5				
GBR-England-Dorset	2020-3-19	7				
GBR-England-Dorset	2020-3-20	7				
GBR-England-Dorset	2020-3-21	8				
GBR-England-Dorset	2020-3-22	11				
GBR-England-Dorset	2020-3-23	14				
GBR-England-Dorset	2020-3-24	15				
GBR-England-Dudley	2020-3-16	6				
GBR-England-Dudley	2020-3-17	9				
GBR-England-Dudley	2020-3-18	10				
GBR-England-Dudley	2020-3-19	11				
GBR-England-Dudley	2020-3-20	18				
GBR-England-Dudley	2020-3-21	19				
GBR-England-Dudley	2020-3-22	24				
GBR-England-Dudley	2020-3-23	26				
GBR-England-Dudley	2020-3-24	40				
GBR-England-Ealing	2020-3-16	18				
GBR-England-Ealing	2020-3-17	21				
GBR-England-Ealing	2020-3-18	42				
GBR-England-Ealing	2020-3-19	53				
GBR-England-Ealing	2020-3-20	54				
GBR-England-Ealing	2020-3-21	80				
GBR-England-Ealing	2020-3-22	97				
GBR-England-Ealing	2020-3-23	106				
GBR-England-Ealing	2020-3-24	123				
GBR-England-East Riding of Yorkshire	2020-3-16	4				
GBR-England-East Riding of Yorkshire	2020-3-17	9				
GBR-England-East Riding of Yorkshire	2020-3-18	10				
GBR-England-East Riding of Yorkshire	2020-3-19	10				
GBR-England-East Riding of Yorkshire	2020-3-20	15				
GBR-England-East Riding of Yorkshire	2020-3-21	15				
GBR-England-East Riding of Yorkshire	2020-3-22	15				
GBR-England-East Riding of Yorkshire	2020-3-23	16				
GBR-England-East Riding of Yorkshire	2020-3-24	16				
GBR-England-East Sussex	2020-3-16	2				
GBR-England-East Sussex	2020-3-17	7				
GBR-England-East Sussex	2020-3-18	8				
GBR-England-East Sussex	2020-3-19	8				
GBR-England-East Sussex	2020-3-20	8				
GBR-England-East Sussex	2020-3-21	8				
GBR-England-East Sussex	2020-3-22	9				
GBR-England-East Sussex	2020-3-23	11				
GBR-England-East Sussex	2020-3-24	21				
GBR-England-Enfield	2020-3-16	8				
GBR-England-Enfield	2020-3-17	10				
GBR-England-Enfield	2020-3-18	27				
GBR-England-Enfield	2020-3-19	30				
GBR-England-Enfield	2020-3-20	48				
GBR-England-Enfield	2020-3-21	54				
GBR-England-Enfield	2020-3-22	68				
GBR-England-Enfield	2020-3-23	76				
GBR-England-Enfield	2020-3-24	84				
GBR-England-Essex	2020-3-16	20				
GBR-England-Essex	2020-3-17	21				
GBR-England-Essex	2020-3-18	27				
GBR-England-Essex	2020-3-19	31				
GBR-England-Essex	2020-3-20	43				
GBR-England-Essex	2020-3-21	45				
GBR-England-Essex	2020-3-22	53				
GBR-England-Essex	2020-3-23	67				
GBR-England-Essex	2020-3-24	80				
GBR-England-Gateshead	2020-3-16	1				
GBR-England-Gateshead	2020-3-17	0				
GBR-England-Gateshead	2020-3-18	1				
GBR-England-Gateshead	2020-3-19	1				
GBR-England-Gateshead	2020-3-20	1				
GBR-England-Gateshead	2020-3-21	2				
GBR-England-Gateshead	2020-3-22	3				
GBR-England-Gateshead	2020-3-23	4				
GBR-England-Gateshead	2020-3-24	5				
GBR-England-Gloucestershire	2020-3-16	6				
GBR-England-Gloucestershire	2020-3-17	11				
GBR-England-Gloucestershire	2020-3-18	12				
GBR-England-Gloucestershire	2020-3-19	15				
GBR-England-Gloucestershire	2020-3-20	22				
GBR-England-Gloucestershire	2020-3-21	27				
GBR-England-Gloucestershire	2020-3-22	29				
GBR-England-Gloucestershire	2020-3-23	32				
GBR-England-Gloucestershire	2020-3-24	49				
GBR-England-Greenwich	2020-3-16	18				
GBR-England-Greenwich	2020-3-17	19				
GBR-England-Greenwich	2020-3-18	19				
GBR-England-Greenwich	2020-3-19	33				
GBR-England-Greenwich	2020-3-20	41				
GBR-England-Greenwich	2020-3-21	54				
GBR-England-Greenwich	2020-3-22	61				
GBR-England-Greenwich	2020-3-23	67				
GBR-England-Greenwich	2020-3-24	77				
GBR-England-Hackney and City of London	2020-3-16	20				
GBR-England-Hackney and City of London	2020-3-17	22				
GBR-England-Hackney and City of London	2020-3-18	29				
GBR-England-Hackney and City of London	2020-3-19	32				
GBR-England-Hackney and City of London	2020-3-20	45				
GBR-England-Hackney and City of London	2020-3-21	52				
GBR-England-Hackney and City of London	2020-3-22	64				
GBR-England-Hackney and City of London	2020-3-23	72				
GBR-England-Hackney and City of London	2020-3-24	74				
GBR-England-Halton	2020-3-16	0				
GBR-England-Halton	2020-3-17	3				
GBR-England-Halton	2020-3-18	4				
GBR-England-Halton	2020-3-19	4				
GBR-England-Halton	2020-3-20	5				
GBR-England-Halton	2020-3-21	7				
GBR-England-Halton	2020-3-22	7				
GBR-England-Halton	2020-3-23	7				
GBR-England-Halton	2020-3-24	8				
GBR-England-Hammersmith and Fulham	2020-3-16	21				
GBR-England-Hammersmith and Fulham	2020-3-17	23				
GBR-England-Hammersmith and Fulham	2020-3-18	25				
GBR-England-Hammersmith and Fulham	2020-3-19	28				
GBR-England-Hammersmith and Fulham	2020-3-20	36				
GBR-England-Hammersmith and Fulham	2020-3-21	45				
GBR-England-Hammersmith and Fulham	2020-3-22	51				
GBR-England-Hammersmith and Fulham	2020-3-23	58				
GBR-England-Hammersmith and Fulham	2020-3-24	70				
GBR-England-Hampshire	2020-3-16	55				
GBR-England-Hampshire	2020-3-17	69				
GBR-England-Hampshire	2020-3-18	77				
GBR-England-Hampshire	2020-3-19	87				
GBR-England-Hampshire	2020-3-20	107				
GBR-England-Hampshire	2020-3-21	138				
GBR-England-Hampshire	2020-3-22	156				
GBR-England-Hampshire	2020-3-23	171				
GBR-England-Hampshire	2020-3-24	207				
GBR-England-Haringey	2020-3-16	16				
GBR-England-Haringey	2020-3-17	17				
GBR-England-Haringey	2020-3-18	29				
GBR-England-Haringey	2020-3-19	32				
GBR-England-Haringey	2020-3-20	44				
GBR-England-Haringey	2020-3-21	51				
GBR-England-Haringey	2020-3-22	57				
GBR-England-Haringey	2020-3-23	64				
GBR-England-Haringey	2020-3-24	72				
GBR-England-Harrow	2020-3-16	14				
GBR-England-Harrow	2020-3-17	15				
GBR-England-Harrow	2020-3-18	40				
GBR-England-Harrow	2020-3-19	56				
GBR-England-Harrow	2020-3-20	60				
GBR-England-Harrow	2020-3-21	89				
GBR-England-Harrow	2020-3-22	103				
GBR-England-Harrow	2020-3-23	113				
GBR-England-Harrow	2020-3-24	134				
GBR-England-Hartlepool	2020-3-16	0				
GBR-England-Hartlepool	2020-3-17	0				
GBR-England-Hartlepool	2020-3-18	1				
GBR-England-Hartlepool	2020-3-19	2				
GBR-England-Hartlepool	2020-3-20	2				
GBR-England-Hartlepool	2020-3-21	2				
GBR-England-Hartlepool	2020-3-22	2				
GBR-England-Hartlepool	2020-3-23	3				
GBR-England-Hartlepool	2020-3-24	3				
GBR-England-Havering	2020-3-16	5				
GBR-England-Havering	2020-3-17	7				
GBR-England-Havering	2020-3-18	7				
GBR-England-Havering	2020-3-19	14				
GBR-England-Havering	2020-3-20	19				
GBR-England-Havering	2020-3-21	30				
GBR-England-Havering	2020-3-22	35				
GBR-England-Havering	2020-3-23	39				
GBR-England-Havering	2020-3-24	44				
GBR-England-County of-Herefordshire	2020-3-16	1				
GBR-England-County of-Herefordshire	2020-3-17	1				
GBR-England-County of-Herefordshire	2020-3-18	3				
GBR-England-County of-Herefordshire	2020-3-19	3				
GBR-England-County of-Herefordshire	2020-3-20	3				
GBR-England-County of-Herefordshire	2020-3-21	7				
GBR-England-County of-Herefordshire	2020-3-22	7				
GBR-England-County of-Herefordshire	2020-3-23	7				
GBR-England-County of-Herefordshire	2020-3-24	15				
GBR-England-Hertfordshire	2020-3-16	29				
GBR-England-Hertfordshire	2020-3-17	36				
GBR-England-Hertfordshire	2020-3-18	50				
GBR-England-Hertfordshire	2020-3-19	52				
GBR-England-Hertfordshire	2020-3-20	61				
GBR-England-Hertfordshire	2020-3-21	75				
GBR-England-Hertfordshire	2020-3-22	92				
GBR-England-Hertfordshire	2020-3-23	115				
GBR-England-Hertfordshire	2020-3-24	139				
GBR-England-Hillingdon	2020-3-16	13				
GBR-England-Hillingdon	2020-3-17	16				
GBR-England-Hillingdon	2020-3-18	21				
GBR-England-Hillingdon	2020-3-19	29				
GBR-England-Hillingdon	2020-3-20	34				
GBR-England-Hillingdon	2020-3-21	50				
GBR-England-Hillingdon	2020-3-22	63				
GBR-England-Hillingdon	2020-3-23	78				
GBR-England-Hillingdon	2020-3-24	85				
GBR-England-Hounslow	2020-3-16	12				
GBR-England-Hounslow	2020-3-17	15				
GBR-England-Hounslow	2020-3-18	24				
GBR-England-Hounslow	2020-3-19	29				
GBR-England-Hounslow	2020-3-20	38				
GBR-England-Hounslow	2020-3-21	52				
GBR-England-Hounslow	2020-3-22	64				
GBR-England-Hounslow	2020-3-23	73				
GBR-England-Hounslow	2020-3-24	82				
GBR-England-Isle of Wight	2020-3-16	1				
GBR-England-Isle of Wight	2020-3-17	2				
GBR-England-Isle of Wight	2020-3-18	2				
GBR-England-Isle of Wight	2020-3-19	2				
GBR-England-Isle of Wight	2020-3-20	2				
GBR-England-Isle of Wight	2020-3-21	2				
GBR-England-Isle of Wight	2020-3-22	2				
GBR-England-Isle of Wight	2020-3-23	2				
GBR-England-Isle of Wight	2020-3-24	3				
GBR-England-Islington	2020-3-16	11				
GBR-England-Islington	2020-3-17	11				
GBR-England-Islington	2020-3-18	29				
GBR-England-Islington	2020-3-19	35				
GBR-England-Islington	2020-3-20	45				
GBR-England-Islington	2020-3-21	48				
GBR-England-Islington	2020-3-22	54				
GBR-England-Islington	2020-3-23	59				
GBR-England-Islington	2020-3-24	66				
GBR-England-Kensington and Chelsea	2020-3-16	43				
GBR-England-Kensington and Chelsea	2020-3-17	49				
GBR-England-Kensington and Chelsea	2020-3-18	55				
GBR-England-Kensington and Chelsea	2020-3-19	57				
GBR-England-Kensington and Chelsea	2020-3-20	66				
GBR-England-Kensington and Chelsea	2020-3-21	75				
GBR-England-Kensington and Chelsea	2020-3-22	81				
GBR-England-Kensington and Chelsea	2020-3-23	85				
GBR-England-Kensington and Chelsea	2020-3-24	91				
GBR-England-Kent	2020-3-16	12				
GBR-England-Kent	2020-3-17	18				
GBR-England-Kent	2020-3-18	21				
GBR-England-Kent	2020-3-19	25				
GBR-England-Kent	2020-3-20	32				
GBR-England-Kent	2020-3-21	45				
GBR-England-Kent	2020-3-22	48				
GBR-England-Kent	2020-3-23	64				
GBR-England-Kent	2020-3-24	72				
GBR-England-City of-Kingston upon Hull	2020-3-16	1				
GBR-England-City of-Kingston upon Hull	2020-3-17	1				
GBR-England-City of-Kingston upon Hull	2020-3-18	1				
GBR-England-City of-Kingston upon Hull	2020-3-19	1				
GBR-England-City of-Kingston upon Hull	2020-3-20	1				
GBR-England-City of-Kingston upon Hull	2020-3-21	1				
GBR-England-City of-Kingston upon Hull	2020-3-22	1				
GBR-England-City of-Kingston upon Hull	2020-3-23	1				
GBR-England-City of-Kingston upon Hull	2020-3-24	1				
GBR-England-Kingston upon Thames	2020-3-16	2				
GBR-England-Kingston upon Thames	2020-3-17	1				
GBR-England-Kingston upon Thames	2020-3-18	7				
GBR-England-Kingston upon Thames	2020-3-19	14				
GBR-England-Kingston upon Thames	2020-3-20	17				
GBR-England-Kingston upon Thames	2020-3-21	22				
GBR-England-Kingston upon Thames	2020-3-22	23				
GBR-England-Kingston upon Thames	2020-3-23	23				
GBR-England-Kingston upon Thames	2020-3-24	36				
GBR-England-Kirklees	2020-3-16	2				
GBR-England-Kirklees	2020-3-17	2				
GBR-England-Kirklees	2020-3-18	2				
GBR-England-Kirklees	2020-3-19	3				
GBR-England-Kirklees	2020-3-20	6				
GBR-England-Kirklees	2020-3-21	8				
GBR-England-Kirklees	2020-3-22	11				
GBR-England-Kirklees	2020-3-23	16				
GBR-England-Kirklees	2020-3-24	17				
GBR-England-Knowsley	2020-3-16	0				
GBR-England-Knowsley	2020-3-17	1				
GBR-England-Knowsley	2020-3-18	1				
GBR-England-Knowsley	2020-3-19	3				
GBR-England-Knowsley	2020-3-20	3				
GBR-England-Knowsley	2020-3-21	4				
GBR-England-Knowsley	2020-3-22	4				
GBR-England-Knowsley	2020-3-23	5				
GBR-England-Knowsley	2020-3-24	8				
GBR-England-Lambeth	2020-3-16	26				
GBR-England-Lambeth	2020-3-17	43				
GBR-England-Lambeth	2020-3-18	61				
GBR-England-Lambeth	2020-3-19	81				
GBR-England-Lambeth	2020-3-20	103				
GBR-England-Lambeth	2020-3-21	118				
GBR-England-Lambeth	2020-3-22	127				
GBR-England-Lambeth	2020-3-23	134				
GBR-England-Lambeth	2020-3-24	188				
GBR-England-Lancashire	2020-3-16	8				
GBR-England-Lancashire	2020-3-17	15				
GBR-England-Lancashire	2020-3-18	15				
GBR-England-Lancashire	2020-3-19	24				
GBR-England-Lancashire	2020-3-20	26				
GBR-England-Lancashire	2020-3-21	30				
GBR-England-Lancashire	2020-3-22	44				
GBR-England-Lancashire	2020-3-23	59				
GBR-England-Lancashire	2020-3-24	71				
GBR-England-Leeds	2020-3-16	14				
GBR-England-Leeds	2020-3-17	11				
GBR-England-Leeds	2020-3-18	12				
GBR-England-Leeds	2020-3-19	15				
GBR-England-Leeds	2020-3-20	17				
GBR-England-Leeds	2020-3-21	20				
GBR-England-Leeds	2020-3-22	29				
GBR-England-Leeds	2020-3-23	35				
GBR-England-Leeds	2020-3-24	42				
GBR-England-Leicester	2020-3-16	1				
GBR-England-Leicester	2020-3-17	0				
GBR-England-Leicester	2020-3-18	3				
GBR-England-Leicester	2020-3-19	5				
GBR-England-Leicester	2020-3-20	11				
GBR-England-Leicester	2020-3-21	14				
GBR-England-Leicester	2020-3-22	19				
GBR-England-Leicester	2020-3-23	22				
GBR-England-Leicester	2020-3-24	24				
GBR-England-Leicestershire	2020-3-16	5				
GBR-England-Leicestershire	2020-3-17	7				
GBR-England-Leicestershire	2020-3-18	14				
GBR-England-Leicestershire	2020-3-19	17				
GBR-England-Leicestershire	2020-3-20	20				
GBR-England-Leicestershire	2020-3-21	29				
GBR-England-Leicestershire	2020-3-22	43				
GBR-England-Leicestershire	2020-3-23	53				
GBR-England-Leicestershire	2020-3-24	65				
GBR-England-Lewisham	2020-3-16	17				
GBR-England-Lewisham	2020-3-17	18				
GBR-England-Lewisham	2020-3-18	22				
GBR-England-Lewisham	2020-3-19	39				
GBR-England-Lewisham	2020-3-20	47				
GBR-England-Lewisham	2020-3-21	60				
GBR-England-Lewisham	2020-3-22	67				
GBR-England-Lewisham	2020-3-23	86				
GBR-England-Lewisham	2020-3-24	97				
GBR-England-Lincolnshire	2020-3-16	4				
GBR-England-Lincolnshire	2020-3-17	4				
GBR-England-Lincolnshire	2020-3-18	7				
GBR-England-Lincolnshire	2020-3-19	7				
GBR-England-Lincolnshire	2020-3-20	9				
GBR-England-Lincolnshire	2020-3-21	9				
GBR-England-Lincolnshire	2020-3-22	14				
GBR-England-Lincolnshire	2020-3-23	20				
GBR-England-Lincolnshire	2020-3-24	24				
GBR-England-Liverpool	2020-3-16	6				
GBR-England-Liverpool	2020-3-17	11				
GBR-England-Liverpool	2020-3-18	12				
GBR-England-Liverpool	2020-3-19	13				
GBR-England-Liverpool	2020-3-20	14				
GBR-England-Liverpool	2020-3-21	18				
GBR-England-Liverpool	2020-3-22	22				
GBR-England-Liverpool	2020-3-23	35				
GBR-England-Liverpool	2020-3-24	41				
GBR-England-Luton	2020-3-16	3				
GBR-England-Luton	2020-3-17	3				
GBR-England-Luton	2020-3-18	3				
GBR-England-Luton	2020-3-19	3				
GBR-England-Luton	2020-3-20	4				
GBR-England-Luton	2020-3-21	5				
GBR-England-Luton	2020-3-22	8				
GBR-England-Luton	2020-3-23	15				
GBR-England-Luton	2020-3-24	19				
GBR-England-Manchester	2020-3-16	8				
GBR-England-Manchester	2020-3-17	14				
GBR-England-Manchester	2020-3-18	18				
GBR-England-Manchester	2020-3-19	21				
GBR-England-Manchester	2020-3-20	26				
GBR-England-Manchester	2020-3-21	28				
GBR-England-Manchester	2020-3-22	31				
GBR-England-Manchester	2020-3-23	37				
GBR-England-Manchester	2020-3-24	41				
GBR-England-Medway	2020-3-16	2				
GBR-England-Medway	2020-3-17	4				
GBR-England-Medway	2020-3-18	4				
GBR-England-Medway	2020-3-19	8				
GBR-England-Medway	2020-3-20	11				
GBR-England-Medway	2020-3-21	11				
GBR-England-Medway	2020-3-22	11				
GBR-England-Medway	2020-3-23	15				
GBR-England-Medway	2020-3-24	19				
GBR-England-Merton	2020-3-16	12				
GBR-England-Merton	2020-3-17	13				
GBR-England-Merton	2020-3-18	34				
GBR-England-Merton	2020-3-19	39				
GBR-England-Merton	2020-3-20	45				
GBR-England-Merton	2020-3-21	56				
GBR-England-Merton	2020-3-22	56				
GBR-England-Merton	2020-3-23	57				
GBR-England-Merton	2020-3-24	84				
GBR-England-Middlesbrough	2020-3-16	0				
GBR-England-Middlesbrough	2020-3-17	0				
GBR-England-Middlesbrough	2020-3-18	0				
GBR-England-Middlesbrough	2020-3-19	0				
GBR-England-Middlesbrough	2020-3-20	1				
GBR-England-Middlesbrough	2020-3-21	1				
GBR-England-Middlesbrough	2020-3-22	1				
GBR-England-Middlesbrough	2020-3-23	3				
GBR-England-Middlesbrough	2020-3-24	7				
GBR-England-Milton Keynes	2020-3-16	3				
GBR-England-Milton Keynes	2020-3-17	3				
GBR-England-Milton Keynes	2020-3-18	4				
GBR-England-Milton Keynes	2020-3-19	5				
GBR-England-Milton Keynes	2020-3-20	7				
GBR-England-Milton Keynes	2020-3-21	7				
GBR-England-Milton Keynes	2020-3-22	11				
GBR-England-Milton Keynes	2020-3-23	17				
GBR-England-Milton Keynes	2020-3-24	25				
GBR-England-Newcastle upon Tyne	2020-3-16	5				
GBR-England-Newcastle upon Tyne	2020-3-17	5				
GBR-England-Newcastle upon Tyne	2020-3-18	13				
GBR-England-Newcastle upon Tyne	2020-3-19	19				
GBR-England-Newcastle upon Tyne	2020-3-20	21				
GBR-England-Newcastle upon Tyne	2020-3-21	28				
GBR-England-Newcastle upon Tyne	2020-3-22	34				
GBR-England-Newcastle upon Tyne	2020-3-23	42				
GBR-England-Newcastle upon Tyne	2020-3-24	49				
GBR-England-Newham	2020-3-16	3				
GBR-England-Newham	2020-3-17	17				
GBR-England-Newham	2020-3-18	23				
GBR-England-Newham	2020-3-19	32				
GBR-England-Newham	2020-3-20	42				
GBR-England-Newham	2020-3-21	51				
GBR-England-Newham	2020-3-22	57				
GBR-England-Newham	2020-3-23	70				
GBR-England-Newham	2020-3-24	76				
GBR-England-Norfolk	2020-3-16	2				
GBR-England-Norfolk	2020-3-17	3				
GBR-England-Norfolk	2020-3-18	4				
GBR-England-Norfolk	2020-3-19	11				
GBR-England-Norfolk	2020-3-20	17				
GBR-England-Norfolk	2020-3-21	24				
GBR-England-Norfolk	2020-3-22	34				
GBR-England-Norfolk	2020-3-23	35				
GBR-England-Norfolk	2020-3-24	42				
GBR-England-North East Lincolnshire	2020-3-16	0				
GBR-England-North East Lincolnshire	2020-3-17	0				
GBR-England-North East Lincolnshire	2020-3-18	0				
GBR-England-North East Lincolnshire	2020-3-19	0				
GBR-England-North East Lincolnshire	2020-3-20	0				
GBR-England-North East Lincolnshire	2020-3-21	0				
GBR-England-North East Lincolnshire	2020-3-22	1				
GBR-England-North East Lincolnshire	2020-3-23	1				
GBR-England-North East Lincolnshire	2020-3-24	3				
GBR-England-North Lincolnshire	2020-3-16	1				
GBR-England-North Lincolnshire	2020-3-17	1				
GBR-England-North Lincolnshire	2020-3-18	1				
GBR-England-North Lincolnshire	2020-3-19	1				
GBR-England-North Lincolnshire	2020-3-20	1				
GBR-England-North Lincolnshire	2020-3-21	2				
GBR-England-North Lincolnshire	2020-3-22	2				
GBR-England-North Lincolnshire	2020-3-23	3				
GBR-England-North Lincolnshire	2020-3-24	5				
GBR-England-North Somerset	2020-3-16	2				
GBR-England-North Somerset	2020-3-17	3				
GBR-England-North Somerset	2020-3-18	4				
GBR-England-North Somerset	2020-3-19	4				
GBR-England-North Somerset	2020-3-20	4				
GBR-England-North Somerset	2020-3-21	5				
GBR-England-North Somerset	2020-3-22	5				
GBR-England-North Somerset	2020-3-23	7				
GBR-England-North Somerset	2020-3-24	21				
GBR-England-North Tyneside	2020-3-16	3				
GBR-England-North Tyneside	2020-3-17	3				
GBR-England-North Tyneside	2020-3-18	7				
GBR-England-North Tyneside	2020-3-19	10				
GBR-England-North Tyneside	2020-3-20	12				
GBR-England-North Tyneside	2020-3-21	17				
GBR-England-North Tyneside	2020-3-22	18				
GBR-England-North Tyneside	2020-3-23	18				
GBR-England-North Tyneside	2020-3-24	20				
GBR-England-North Yorkshire	2020-3-16	6				
GBR-England-North Yorkshire	2020-3-17	8				
GBR-England-North Yorkshire	2020-3-18	11				
GBR-England-North Yorkshire	2020-3-19	13				
GBR-England-North Yorkshire	2020-3-20	14				
GBR-England-North Yorkshire	2020-3-21	16				
GBR-England-North Yorkshire	2020-3-22	20				
GBR-England-North Yorkshire	2020-3-23	24				
GBR-England-North Yorkshire	2020-3-24	30				
GBR-England-Northamptonshire	2020-3-16	12				
GBR-England-Northamptonshire	2020-3-17	12				
GBR-England-Northamptonshire	2020-3-18	15				
GBR-England-Northamptonshire	2020-3-19	16				
GBR-England-Northamptonshire	2020-3-20	17				
GBR-England-Northamptonshire	2020-3-21	20				
GBR-England-Northamptonshire	2020-3-22	21				
GBR-England-Northamptonshire	2020-3-23	29				
GBR-England-Northamptonshire	2020-3-24	37				
GBR-England-Northumberland	2020-3-16	0				
GBR-England-Northumberland	2020-3-17	0				
GBR-England-Northumberland	2020-3-18	4				
GBR-England-Northumberland	2020-3-19	6				
GBR-England-Northumberland	2020-3-20	7				
GBR-England-Northumberland	2020-3-21	10				
GBR-England-Northumberland	2020-3-22	10				
GBR-England-Northumberland	2020-3-23	10				
GBR-England-Northumberland	2020-3-24	13				
GBR-England-Nottingham	2020-3-16	10				
GBR-England-Nottingham	2020-3-17	12				
GBR-England-Nottingham	2020-3-18	14				
GBR-England-Nottingham	2020-3-19	14				
GBR-England-Nottingham	2020-3-20	22				
GBR-England-Nottingham	2020-3-21	22				
GBR-England-Nottingham	2020-3-22	34				
GBR-England-Nottingham	2020-3-23	41				
GBR-England-Nottingham	2020-3-24	49				
GBR-England-Nottinghamshire	2020-3-16	14				
GBR-England-Nottinghamshire	2020-3-17	13				
GBR-England-Nottinghamshire	2020-3-18	28				
GBR-England-Nottinghamshire	2020-3-19	29				
GBR-England-Nottinghamshire	2020-3-20	41				
GBR-England-Nottinghamshire	2020-3-21	45				
GBR-England-Nottinghamshire	2020-3-22	60				
GBR-England-Nottinghamshire	2020-3-23	71				
GBR-England-Nottinghamshire	2020-3-24	78				
GBR-England-Oldham	2020-3-16	10				
GBR-England-Oldham	2020-3-17	10				
GBR-England-Oldham	2020-3-18	12				
GBR-England-Oldham	2020-3-19	14				
GBR-England-Oldham	2020-3-20	14				
GBR-England-Oldham	2020-3-21	15				
GBR-England-Oldham	2020-3-22	23				
GBR-England-Oldham	2020-3-23	28				
GBR-England-Oldham	2020-3-24	34				
GBR-England-Oxfordshire	2020-3-16	23				
GBR-England-Oxfordshire	2020-3-17	25				
GBR-England-Oxfordshire	2020-3-18	34				
GBR-England-Oxfordshire	2020-3-19	34				
GBR-England-Oxfordshire	2020-3-20	40				
GBR-England-Oxfordshire	2020-3-21	44				
GBR-England-Oxfordshire	2020-3-22	52				
GBR-England-Oxfordshire	2020-3-23	63				
GBR-England-Oxfordshire	2020-3-24	69				
GBR-England-Peterborough	2020-3-16	1				
GBR-England-Peterborough	2020-3-17	0				
GBR-England-Peterborough	2020-3-18	2				
GBR-England-Peterborough	2020-3-19	2				
GBR-England-Peterborough	2020-3-20	2				
GBR-England-Peterborough	2020-3-21	2				
GBR-England-Peterborough	2020-3-22	2				
GBR-England-Peterborough	2020-3-23	3				
GBR-England-Peterborough	2020-3-24	6				
GBR-England-Plymouth	2020-3-16	2				
GBR-England-Plymouth	2020-3-17	2				
GBR-England-Plymouth	2020-3-18	5				
GBR-England-Plymouth	2020-3-19	7				
GBR-England-Plymouth	2020-3-20	7				
GBR-England-Plymouth	2020-3-21	11				
GBR-England-Plymouth	2020-3-22	11				
GBR-England-Plymouth	2020-3-23	11				
GBR-England-Plymouth	2020-3-24	16				
GBR-England-Portsmouth	2020-3-16	1				
GBR-England-Portsmouth	2020-3-17	3				
GBR-England-Portsmouth	2020-3-18	4				
GBR-England-Portsmouth	2020-3-19	5				
GBR-England-Portsmouth	2020-3-20	13				
GBR-England-Portsmouth	2020-3-21	22				
GBR-England-Portsmouth	2020-3-22	25				
GBR-England-Portsmouth	2020-3-23	25				
GBR-England-Portsmouth	2020-3-24	29				
GBR-England-Reading	2020-3-16	3				
GBR-England-Reading	2020-3-17	3				
GBR-England-Reading	2020-3-18	5				
GBR-England-Reading	2020-3-19	7				
GBR-England-Reading	2020-3-20	7				
GBR-England-Reading	2020-3-21	7				
GBR-England-Reading	2020-3-22	8				
GBR-England-Reading	2020-3-23	8				
GBR-England-Reading	2020-3-24	8				
GBR-England-Redbridge	2020-3-16	2				
GBR-England-Redbridge	2020-3-17	4				
GBR-England-Redbridge	2020-3-18	7				
GBR-England-Redbridge	2020-3-19	18				
GBR-England-Redbridge	2020-3-20	27				
GBR-England-Redbridge	2020-3-21	42				
GBR-England-Redbridge	2020-3-22	45				
GBR-England-Redbridge	2020-3-23	51				
GBR-England-Redbridge	2020-3-24	57				
GBR-England-Redcar and Cleveland	2020-3-16	0				
GBR-England-Redcar and Cleveland	2020-3-17	1				
GBR-England-Redcar and Cleveland	2020-3-18	1				
GBR-England-Redcar and Cleveland	2020-3-19	1				
GBR-England-Redcar and Cleveland	2020-3-20	2				
GBR-England-Redcar and Cleveland	2020-3-21	3				
GBR-England-Redcar and Cleveland	2020-3-22	3				
GBR-England-Redcar and Cleveland	2020-3-23	3				
GBR-England-Redcar and Cleveland	2020-3-24	7				
GBR-England-Richmond upon Thames	2020-3-16	2				
GBR-England-Richmond upon Thames	2020-3-17	3				
GBR-England-Richmond upon Thames	2020-3-18	7				
GBR-England-Richmond upon Thames	2020-3-19	12				
GBR-England-Richmond upon Thames	2020-3-20	16				
GBR-England-Richmond upon Thames	2020-3-21	22				
GBR-England-Richmond upon Thames	2020-3-22	25				
GBR-England-Richmond upon Thames	2020-3-23	31				
GBR-England-Richmond upon Thames	2020-3-24	36				
GBR-England-Rochdale	2020-3-16	4				
GBR-England-Rochdale	2020-3-17	4				
GBR-England-Rochdale	2020-3-18	6				
GBR-England-Rochdale	2020-3-19	9				
GBR-England-Rochdale	2020-3-20	12				
GBR-England-Rochdale	2020-3-21	13				
GBR-England-Rochdale	2020-3-22	15				
GBR-England-Rochdale	2020-3-23	19				
GBR-England-Rochdale	2020-3-24	24				
GBR-England-Rotherham	2020-3-16	2				
GBR-England-Rotherham	2020-3-17	1				
GBR-England-Rotherham	2020-3-18	4				
GBR-England-Rotherham	2020-3-19	3				
GBR-England-Rotherham	2020-3-20	4				
GBR-England-Rotherham	2020-3-21	6				
GBR-England-Rotherham	2020-3-22	9				
GBR-England-Rotherham	2020-3-23	12				
GBR-England-Rotherham	2020-3-24	16				
GBR-England-Rutland	2020-3-16	0				
GBR-England-Rutland	2020-3-17	0				
GBR-England-Rutland	2020-3-18	0				
GBR-England-Rutland	2020-3-19	0				
GBR-England-Rutland	2020-3-20	0				
GBR-England-Rutland	2020-3-21	0				
